video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration_teaser,video_id_mv_official,video_title_mv_official,video_publishedAt_mv_official,video_duration_mv_official,video_viewCount_mv_official,total_day_mv_published
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,7zLBTCgdLvc,ENHYPEN (엔하이픈) 'Given-Taken' Official Teaser 1,2020-11-24 15:00:01+00:00,"ENHYPEN (엔하이픈) 'Given-Taken' Official Teaser 1

Credits:  
Director: Yong Seok Choi (Lumpens)
Assistant Director: Jihye Yoon (Lumpens)
PA: Chanyang Kim, Jonghun Sim

Director of Photography: Eumko / Sangwoo Yun
B Camera Operator: Sangwoo Yun / Min Sungju
2nd AC: Youngwoo Lee , Eunil Lee / Kim Kihun
3rd AC: Yuntae Ko / Jun Juhwan

Gaffer: Yoon Seungnam (Bestboy)
Lighting Crew: Lee Sungil, Han Jeseung, Hong Inkuk, Kim Mincheol, Kim Minjae, Kim Taeyoung, Han Duhyun, Kim Jinyoung, Moon Jinhan

Jimmy Jib Operator: Kim Young Jung / Gwangho Song
Jimmy Jib Assistant: Kim Hyun in, Kim Sung Hoon, Kim Yun Hyun / Choi Daehwa

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art team: Yeri Kang, Minjung Kim (MU:E)
Art-team Manager: ilho Heo (MU:E)

Producer: Emma Sungeun Kim (GE Production)
Production manager: Seo Junha

Visual Creative: Lee Gun Hee
Artist Management: Kim Shin gyu, Kim Sejin, Oh Gwang taek, Jeong Taejin, Son Ji ho, Rhee Shindong
Brand Experience Design: Lonetone

ⓒ BELIFT LAB Inc. All Rights Reserved

Connect with ENHYPEN
OFFICIAL WEBSITE  https://ENHYPEN.com
ENHYPEN Weverse https://www.weverse.io/enhypen 
OFFICIAL YOUTUBE https://www.youtube.com/ENHYPENOFFICIAL
OFFICIAL TWITTER https://twitter.com/ENHYPEN
ENHYPEN TWITTER https://twitter.com/ENHYPEN_members
OFFICIAL FACEBOOK https://www.facebook.com/officialENHYPEN
OFFICIAL INSTAGRAM https://www.instagram.com/enhypen
OFFICIAL TIKTOK  https://www.tiktok.com/@enhypen
OFFICIAL WEIBO https://weibo.com/ENHYPEN
OFFICIAL JAPAN TWITTER https://twitter.com/ENHYPEN_JP
OFFICIAL V LIVE https://channels.vlive.tv/9A0CA5

#ENHYPEN #BORDER_DAY_ONE #Given_Taken",https://i.ytimg.com/vi/7zLBTCgdLvc/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄']",10,3430475.0,588266.0,42262.0,PT41S,nQ6wLuYvGd4,ENHYPEN (엔하이픈) 'Given-Taken' Official MV,2020-11-30 09:00:09+00:00,PT3M52S,68246276.0,712.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,t3KZnCgiMW0,BTS (방탄소년단) 'Life Goes On' Official Teaser 2,2020-11-18 15:00:01+00:00,"BTS (방탄소년단) 'Life Goes On' Official Teaser 2

BTS (방탄소년단) 'Life Goes On' Official MV will be released at 2PM(KST), 12AM(EST) on Nov 20, 2020


Credits:
Director: Jeon Jung Kook, Nu Kim
Assistant Director: Yong Seok Choi, Jihye Yoon (Lumpens)

Photo: Nu Kim

Director of Photography: Hyunwoo Nam (GDW)
Focus Puller: Sangwoo Yun
2nd AC: Eunki Kim
3rd AC: Kyuwon Seo

Gaffer: Choi Doo Soo (DS LIGHT)
Lighting Crew: Jung Yu Jin, Kim Jun O, Lee Seong Min, Kim Sung Wook, Lee Hyunsu

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art Team: Yeri Kang, Minjung Kim (MU:E)
Art-team Manager: ilho Heo (MU:E)

Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Cha Yeon Hwa
Artist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min, Lee Hyeon Ki


Big Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com


#BTS #방탄소년단 #LifeGoesOn #BTS_BE #Teaser",https://i.ytimg.com/vi/t3KZnCgiMW0/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄']",10,17394324.0,3228166.0,199431.0,PT23S,-5q5mZbe3V8,BTS (방탄소년단) 'Life Goes On' Official MV,2020-11-20 04:58:11+00:00,PT3M51S,485541592.0,723.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,Wq5S8Dt_HQE,BTS (방탄소년단) 'Life Goes On' Official Teaser 1,2020-11-17 15:00:01+00:00,"BTS (방탄소년단) 'Life Goes On' Official Teaser 1

BTS (방탄소년단) 'Life Goes On' Official MV will be released at 2PM(KST), 12AM(EST) on Nov 20, 2020


Credits:
Director: Jeon Jung Kook
Assistant Director: Yong Seok Choi, Jihye Yoon (Lumpens)

Director of Photography: Hyunwoo Nam (GDW)
Focus Puller: Sangwoo Yun
2nd AC: Eunki Kim
3rd AC: Kyuwon Seo

Gaffer: Choi Doo Soo (DS LIGHT)
Lighting Crew: Jung Yu Jin, Kim Jun O, Lee Seong Min, Kim Sung Wook, Lee Hyunsu

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art Team: Yeri Kang, Minjung Kim (MU:E)
Art-team Manager: ilho Heo (MU:E)

Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Cha Yeon Hwa
Artist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min, Lee Hyeon Ki


Big Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com


#BTS #방탄소년단 #LifeGoesOn #BTS_BE #Teaser",https://i.ytimg.com/vi/Wq5S8Dt_HQE/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄', 'BTS BE', 'Life Goes On', '라이프 고즈 온', '뮤비 티져', 'BE 앨범 타이틀곡']",10,29804884.0,4101514.0,358591.0,PT27S,-5q5mZbe3V8,BTS (방탄소년단) 'Life Goes On' Official MV,2020-11-20 04:58:11+00:00,PT3M51S,485541592.0,723.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,TaUUco3-P68,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 태현 (TAEHYUN),2020-11-11 15:00:13+00:00,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 태현 (TAEHYUN)


Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta

Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/TaUUco3-P68/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '날씨를잃어버렸어', 'WeLostTheSummer']",10,554995.0,134929.0,2440.0,PT29S,kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12 15:00:04+00:00,PT3M55S,30286812.0,730.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,2kLbIFh_i30,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 범규 (BEOMGYU),2020-11-11 15:00:10+00:00,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 범규 (BEOMGYU)


Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta

Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/2kLbIFh_i30/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄']",10,506201.0,137078.0,2771.0,PT29S,kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12 15:00:04+00:00,PT3M55S,30286812.0,730.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,pLoBd8LMVac,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 수빈 (SOOBIN),2020-11-11 15:00:08+00:00,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 수빈 (SOOBIN)


Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta

Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/pLoBd8LMVac/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '날씨를잃어버렸어', 'WeLostTheSummer']",10,538527.0,148827.0,2169.0,PT29S,kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12 15:00:04+00:00,PT3M55S,30286812.0,730.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,HYRQRulHicQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 휴닝카이 (HUENINGKAI),2020-11-11 15:00:05+00:00,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 휴닝카이 (HUENINGKAI)


Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta

Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/HYRQRulHicQ/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '날씨를잃어버렸어', 'WeLostTheSummer']",10,509403.0,144538.0,2352.0,PT29S,kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12 15:00:04+00:00,PT3M55S,30286812.0,730.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,yEWHwtch31s,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 연준 (YEONJUN),2020-11-11 15:00:03+00:00,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser - 연준 (YEONJUN)


Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta

Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/yEWHwtch31s/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '날씨를잃어버렸어', 'WeLostTheSummer']",10,797827.0,193071.0,4507.0,PT29S,kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12 15:00:04+00:00,PT3M55S,30286812.0,730.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,E2wO_VV9WuE,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser,2020-11-09 15:00:01+00:00,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official Teaser



Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta

Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/E2wO_VV9WuE/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '날씨를잃어버렸어', 'WeLostTheSummer']",10,1573671.0,391510.0,11368.0,PT36S,kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12 15:00:04+00:00,PT3M55S,30286812.0,730.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,n7qHCc3YyD0,GFRIEND (여자친구) 'MAGO' Official M/V Teaser 2,2020-11-07 15:00:05+00:00,"GFRIEND (여자친구) 'MAGO' Official M/V Teaser 2

Credits:  
Director : Guzza (Lumpens)
Assistant Director : YeSeul Jang, HyunHee Lim

Director of Photography : SangWoo Yun
Focus Puller : SungJu Min
2nd AC : HwanHo Kim, EunKi Kim
Dit: SungHye Baik
3rd AC : HyunJi Kim

Jimmy Jib Operator : YoungJung Kim
Jimmy Jib Assistant : HyunIn Kim, SungHoon Kim, YunHyun Kim

Gaffer : SeongNam Yoon (Bestboy)
Lighting Crew : SeongIl Lee, InKuk Hong, MinCheol Kim, HongSeok Yang, JinYeong Kim

Show light (Jshow company) : SungGang Jeon, ChanWoong Jung, JunYoung Jang, JunSoo Lee, Jey Lee

Art Director : BoNa Kim, JinSil Park (MU:E)
Assistant Art team : YeRi Kang, MinJung Kim (MU:E)
Art-team Manager : IlHo Heo (MU:E)

Performance Directing : SoYeon Park, EunJoo Kim

Artist Management : HyungEun Kim, JeongHwan Kim, MiRi Hong, HaRam Jeon, NaYeon Son

SOURCE MUSIC. Rights are reserved selectively in the video. 
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by SOURCE MUSIC, Seoul, Korea

Connect with GFRIEND
https://twitter.com/GFRDofficial
https://www.facebook.com/gfrdofficial
https://www.instagram.com/gfriendofficial/
https://channels.vlive.tv/F73FF
https://www.tiktok.com/@official_gfriend
https://app.weverse.io/jyicac
http://cafe.daum.net/gfrdofficial
https://pf.kakao.com/_MqGxau

#여자친구 #GFRIEND #回_Walpurgis_Night",https://i.ytimg.com/vi/n7qHCc3YyD0/default.jpg,"['여자친구', 'GFRIEND', '쏘스뮤직', 'SOURCEMUSIC', 'SOURCE MUSIC', '하이브', '하이브 레이블스', 'HYBE', 'HYBE LABELS']",10,2874113.0,254261.0,19119.0,PT14S,LmBYPXGqtss,GFRIEND (여자친구) 'MAGO' Official M/V,2020-11-09 09:00:04+00:00,PT3M31S,74446195.0,733.0
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,68800000,5ffHlLDGayA,GFRIEND (여자친구) 'MAGO' Official M/V Teaser 1,2020-11-05 15:00:06+00:00,"GFRIEND (여자친구) 'MAGO' Official M/V Teaser 1

Credits:  
Director : Guzza (Lumpens)
Assistant Director : YeSeul Jang, HyunHee Lim

Director of Phorography : SangWoo Yun
Focus Puller : SungJu Min
2nd AC : HwanHo Kim, EunKi Kim
Dit: SungHye Baik
3rd AC : HyunJi Kim

Jimmy Jib Operator : YoungJung Kim
Jimmy Jib Assistant : HyunIn Kim, SungHoon Kim, YunHyun Kim

Gaffer : SeongNam Yoon (Bestboy)
Lighting Crew : SeongIl Lee, InKuk Hong, MinCheol Kim, HongSeok Yang, JinYeong  Kim

Show light (Jshow company) : SungGang Jeon, ChanWoong Jung, JunYoung Jang, JunSoo Lee, Jey Lee

Art Director: BoNa Kim, JinSil Park (MU:E)
Assistant Art team: YeRi Kang, MinJung Kim (MU:E)
Art-team Manager: IlHo Heo (MU:E)

Artist Management : HyungEun Kim, JeongHwan Kim, MiRi Hong, HaRam Jeon, NaYeon Son

SOURCE MUSIC. Rights are reserved selectively in the video. 
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by SOURCE MUSIC, Seoul, Korea

Connect with GFRIEND
https://twitter.com/GFRDofficial
https://www.facebook.com/gfrdofficial
https://www.instagram.com/gfriendofficial/
https://channels.vlive.tv/F73FF
https://www.tiktok.com/@official_gfriend
https://app.weverse.io/jyicac
http://cafe.daum.net/gfrdofficial
https://pf.kakao.com/_MqGxau

#여자친구 #GFRIEND #回_Walpurgis_Night",https://i.ytimg.com/vi/5ffHlLDGayA/default.jpg,"['여자친구', 'GFRIEND', '쏘스뮤직', 'SOURCEMUSIC', 'SOURCE MUSIC', '하이브', '하이브 레이블스', 'HYBE', 'HYBE LABELS']",10,2717514.0,264247.0,25837.0,PT21S,LmBYPXGqtss,GFRIEND (여자친구) 'MAGO' Official M/V,2020-11-09 09:00:04+00:00,PT3M31S,74446195.0,733.0
