video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],VTASffPQGhY,SHINee 샤이니 '누난 너무 예뻐 (Replay)' MV,2011-06-02T09:28:03Z,"Original Release in 2008, Remastered in 2022.

Listen and download on your favorite platform: https://smarturl.it/replay_shinee

📺 Remastered MV release ▶ SMTOWN channel
🚂 More to come… ▶ SM STATION channel

‘Remastering Project’ is SM Entertainment and YouTube’s collaborative digital MV restoration project. In hand with YouTube, SM will start to create a higher resolution version of previously released MVs.

SMTOWN Official
https://www.youtube.com/smtown
https://www.facebook.com/smtown
https://www.instagram.com/smtown
https://twitter.com/SMTOWNGLOBAL

SM STATION Official
https://www.youtube.com/smstation
https://www.facebook.com/STATION.smtown
https://www.instagram.com/smtownstation

SHINee Official
https://www.youtube.com/SHINee
https://www.facebook.com/shinee
https://www.instagram.com/shinee
https://twitter.com/SHINee
https://www.tiktok.com/@shinee_official

#SM_Remastering_Project #RemasterMV #리마스터링프로젝트
#SHINee #누난너무예뻐 #Replay #SMSTATION
SHINee 샤이니 '누난 너무 예뻐 (Replay)' MV ℗ SM Entertainment",https://i.ytimg.com/vi/VTASffPQGhY/default.jpg,"['샤이니', 'SHINee', '종현', 'JONGHYUN', '키', 'KEY', '온유', 'ONEW', '민호', 'MINHO', '태민', 'TAEMIN', '누난 너무 예뻐', 'Replay', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', '리마스터 MV', '리마스터링 프로젝트', 'SM STATION']",10,43994739.0,790926.0,45317.0,PT3M42S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],xQ635vE2RQI,TVXQ! 동방신기 'Hug' MV,2011-06-02T07:35:19Z,"Original Release in 2004, Remastered in 2022.

Listen and download on your favorite platforms: https://smarturl.it/hug_tvxq

📺 Remastered MV release ▶ SMTOWN channel
🚂 More to come… ▶ SM STATION channel

‘Remastering Project’ is SM Entertainment and YouTube’s collaborative digital MV restoration project. In hand with YouTube, SM will start to create a higher resolution version of previously released MVs.

SMTOWN Official
http://www.youtube.com/smtown
http://www.facebook.com/smtown
http://www.instagram.com/smtown
http://twitter.com/SMTOWNGLOBAL

SM STATION Official
http://www.youtube.com/smstation
http://www.facebook.com/STATION.smtown
http://www.instagram.com/smtownstation

#SM_Remastering_Project #RemasterMV #리마스터링프로젝트
#동방신기 #TVXQ #Hug #SMSTATION
TVXQ! 동방신기 'Hug' MV ℗ SM Entertainment",https://i.ytimg.com/vi/xQ635vE2RQI/default.jpg,"['TVXQ', 'DBSK', '동방신기', 'U-Know', '유노윤호', 'MAX', '최강창민', '포옹', 'Hug', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', '리마스터링 프로젝트', 'remastered music video', '리마스터링', 'remastering project']",10,5348677.0,79495.0,8418.0,PT4M2S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],HoFpwZtN3ms,KANGTA 강타 '가면 (Persona)' MV,2011-06-02T07:30:43Z,"KANGTA Official
http://kangta.smtown.com
http://www.youtube.com/smtown
http://www.facebook.com/smtown

KANGTA 강타 '가면 (Persona)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/HoFpwZtN3ms/default.jpg,"['더그레이스', '천상지희', 'The Grace', '린아', 'Lina', '다나', 'Dana', '선데이', 'Sunday', '스테파니', 'Stephanie', 'Persona', '가면', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,324811.0,3804.0,381.0,PT4M3S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],fVRoMm17Tbw,The Grace 천상지희 더 그레이스 'The Club (Feat. Rain)' MV,2011-06-02T06:49:27Z,"♬ The Grace The Club ℗ S.M.Entertainment 
☞ FACEBOOK SMTOWN : http://www.facebook.com/smtown
☞ More Album Info : http://thegrace.smtown.com/

▷ Title Song : The Club
▷ Album : The Club 
▷ Artist : The Grace 천상지희",https://i.ytimg.com/vi/fVRoMm17Tbw/default.jpg,"['더그레이스', '천상지희', 'The Grace', '린아', 'Lina', '다나', 'Dana', '선데이', 'Sunday', '스테파니', 'Stephanie', 'The Club', '더 클럽', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,179952.0,1795.0,294.0,PT3M46S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],RWxfIKrlufE,"The Grace 천상지희 더 그레이스 '한번 더, OK?' MV",2011-06-02T05:23:20Z,"Listen and download on iTunes & Apple Music and Spotify 
https://itunes.apple.com/us/album/%ED%95%9C%EB%B2%88-%EB%8D%94-ok/1077713263

The Grace Official
http://thegracedns.smtown.com
http://www.facebook.com/thegracedns
http://www.youtube.com/smtown

The Grace 천상지희 더 그레이스 '한번 더, OK?' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/RWxfIKrlufE/default.jpg,"['더그레이스', '천상지희', 'The Grace', '린아', 'Lina', '다나', 'Dana', '선데이', 'Sunday', '스테파니', 'Stephanie', '한번 더 OK', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,312083.0,3908.0,462.0,PT3M46S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],0aFvXcBVEyg,S 에스 '사랑니 (Love Is...)' MV,2011-05-31T18:31:26Z,"SMTOWN Official
http://www.smtown.com
http://www.youtube.com/smtown
http://www.facebook.com/smtown

S 에스 '사랑니 (Love Is...)' MV  ℗ S.M.Entertainment",https://i.ytimg.com/vi/0aFvXcBVEyg/default.jpg,"['강타', 'Kangta', '사랑니', 'Love is', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,56636.0,753.0,63.0,PT4M28S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],u5UxgBQ-NAI,KANGTA & VANNESS 강타 & 바네스 'Scandal' MV,2011-05-31T18:04:48Z,"Original Release in 2006, Remastered in 2022.

📺 Remastered MV release ▶ SMTOWN channel
🚂 More to come… ▶ SM STATION channel

‘Remastering Project’ is SM Entertainment and YouTube’s collaborative digital MV restoration project. In hand with YouTube, SM will start to create a higher resolution version of previously released MVs.

SMTOWN Official
https://www.youtube.com/smtown
https://www.facebook.com/smtown
https://www.instagram.com/smtown
https://twitter.com/SMTOWNGLOBAL

SM STATION Official
https://www.youtube.com/smstation
https://www.facebook.com/STATION.smtown
https://www.instagram.com/smtownstation

KANGTA Official
https://www.youtube.com/kangtaofficial
https://www.facebook.com/smtown
https://www.instagram.com/smtown
https://twitter.com/SMTOWNGLOBAL
https://www.tiktok.com/@kangta.official

#SM_Remastering_Project #RemasterMV #리마스터링프로젝트
#KANGTA_VANNESS #Scandal #강타_바네스 #SMSTATION 
KANGTA & VANNESS 강타 & 바네스 'Scandal' MV ℗ SM Entertainment",https://i.ytimg.com/vi/u5UxgBQ-NAI/default.jpg,"['강타', 'Kangta', '바네스', 'Vanness', '강타&바네스', 'Kangta&Vanness', '스캔들', 'Scandal', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,,5109.0,395.0,PT4M51S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],Cb0OJc9J9wA,S 에스 'I Swear' MV,2011-05-31T17:44:01Z,"Original Release in 2003, Remastered in 2022.

Listen and download on your favorite platforms: https://smarturl.it/S_FrinCl

📺 Remastered MV release ▶ SMTOWN channel
🚂 More to come… ▶ SM STATION channel

‘Remastering Project’ is SM Entertainment and YouTube’s collaborative digital MV restoration project. In hand with YouTube, SM will start to create a higher resolution version of previously released MVs.

SMTOWN Official
http://www.youtube.com/smtown
http://www.facebook.com/smtown
http://www.instagram.com/smtown
http://twitter.com/SMTOWNGLOBAL

SM STATION Official
http://www.youtube.com/smstation
http://www.facebook.com/STATION.smtown
http://www.instagram.com/smtownstation

#SM_Remastering_Project #RemasterMV #리마스터링프로젝트
#S #에스 #I_Swear #SMSTATION
S 에스 'I Swear' MV ℗ SM Entertainment",https://i.ytimg.com/vi/Cb0OJc9J9wA/default.jpg,"['에스', '강타', 'Kangta', 'I Swear', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,198530.0,2536.0,238.0,PT4M17S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],sFyDGIJUTj4,KANGTA & VANNESS 강타 & 바네스 '127 Day' MV,2011-05-31T17:17:49Z,"KANGTA Official
http://kangta.smtown.com
http://www.youtube.com/smtown
http://www.facebook.com/smtown

KANGTA & VANNESS 강타 & 바네스 '127 Day' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/sFyDGIJUTj4/default.jpg,"['강타', 'Kangta', '127일', '127day', '바네스', 'Vanness', '강타&바네스', 'Kangta&Vanness', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,992000.0,7570.0,394.0,PT5M
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],kKS12iGFyEA,f(x) 에프엑스 '피노키오 (Danger)' MV,2011-04-19T02:41:19Z,"f(x)’s 1st full length album “Pinocchio” has been released. 
Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id433371009

#fx #에프엑스 #피노키오 #Danger #Release #110420

f(x) Official
http://fx.smtown.com
http://www.youtube.com/fxsmtown
http://www.facebook.com/fx.smtown

f(x) 에프엑스 '피노키오 (Danger)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/kKS12iGFyEA/default.jpg,"['에프엑스', '루나', 'LUNA', '설리', 'SULLI', '크리스탈', 'KRYSTAL', '빅토리아', 'VICTORIA', '엠버', 'AMBER', 'Pinocchio(Danger)', 'Pinocchio', 'Danger', '피노키오', 'DANCE', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,47591355.0,262160.0,30145.0,PT3M14S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],b-yLX4DFKyM,TVXQ! 동방신기 '이것만은 알고 가 (Before U Go)' MV,2011-03-15T01:39:32Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id428193257

TVXQ! Official
http://tvxq.smtown.com
http://www.youtube.com/tvxq
http://www.facebook.com/tvxq
http://www.instagram.com/tvxq.official
http://twitter.com/TVXQ

TVXQ! 동방신기 '이것만은 알고 가 (Before U Go)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/b-yLX4DFKyM/default.jpg,"['TVXQ!', '동방신기', '東方神起', '유노윤호', 'U-Know', '최강창민', 'MAX', 'DBSK', '이것만은 알고 가(Before U Go)', '이것만은 알고 가', 'Before U Go', 'DANCE', 'KPOP', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,5695836.0,51675.0,6924.0,PT5M20S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],Uld5AG1oVog,"KANGTA 강타 '화살 (Arrow)' (From SBS Drama ""아테나 : 전쟁의 여신"") MV",2011-01-18T12:09:46Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/arrow-from-athena-original/id416508910

#강타 #KANGTA #화살 #Arrow #ATHENA #OST #Release #110118

KANGTA Official
http://kangta.smtown.com
http://www.youtube.com/smtown
http://www.facebook.com/smtown

KANGTA 강타 '화살 (Arrow)' (From SBS Drama ""아테나 : 전쟁의 여신"") MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/Uld5AG1oVog/default.jpg,"['강타', 'KANGTA', '화살', 'Arrow', '아테나', 'ATHENA', 'OST', '뮤직비디오', 'MusicVideo', 'HD']",10,239501.0,1246.0,162.0,PT4M35S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],WhZwdMgloK0,TVXQ! 동방신기 '믿기 싫은 이야기 (How can I)' MV,2011-01-17T01:22:35Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id413187205

#동방신기 #TVXQ! #왜 #KeepYourHeadDown #믿기싫은이야기 #HowCanI #Release #110105

TVXQ! Official
http://tvxq.smtown.com
http://www.youtube.com/tvxq
http://www.facebook.com/tvxq
http://www.instagram.com/tvxq.official
http://twitter.com/TVXQ

TVXQ! 동방신기 '믿기 싫은 이야기 (How can I)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/WhZwdMgloK0/default.jpg,"['TVXQ!', '동방신기', '東方神起', '믿기 싫은 이야기', 'How Can I', 'MusicVideo', '하우 캔 아이', '뮤직비디오', '유노윤호', 'U-Know', '최강창민', 'MAX', 'DBSK', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠']",10,880814.0,9108.0,1426.0,PT3M25S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],SH7FECPILcc,Girls' Generation 소녀시대 'Beautiful Girls (Feat. 유영진)' MV,2011-01-11T13:03:18Z,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/the-1st-asia-tour-concert/id413021483

#소녀시대 #GIRLSGENERATION #SNSD #BeautifulGirls #유영진
 #IntoTheNewWorld #Release #101230 

Girls' Generation Official
http://girlsgeneration.smtown.com
http://www.youtube.com/GIRLSGENERATION
http://www.facebook.com/girlsgeneration
http://twitter.com/girlsgeneration

Girls' Generation 소녀시대 'Beautiful Girls (Feat. 유영진)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/SH7FECPILcc/default.jpg,"['SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', ""Girls'Generation"", '소녀시대', '태연', 'TAEYEON', '티파니', 'TIFFANY', '써니', 'SUNNY', '서현', 'SEOHYUN', '제시카', 'JESSICA', '유리', 'YURI', '윤아', 'YOONA', '효연', 'HYOYEON', '수영', 'SOOYOUNG', 'GG', 'SNSD', '少女時代']",10,3136304.0,50717.0,5154.0,PT3M58S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],djJb5iSL0Do,TVXQ! 동방신기 '왜 (Keep Your Head Down)' MV,2011-01-03T14:55:06Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id413187205

TVXQ! Official
http://tvxq.smtown.com
http://www.youtube.com/tvxq
http://www.facebook.com/tvxq
http://www.instagram.com/tvxq.official
http://twitter.com/TVXQ

TVXQ! 동방신기 '왜 (Keep Your Head Down)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/djJb5iSL0Do/default.jpg,"['TVXQ!', '東方神起', '왜', 'Keep Your Head Down', 'MusicVideo']",10,29409220.0,209464.0,33589.0,PT4M46S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],L3uCgtrZLEk,"TVXQ! 동방신기 '아테나 (ATHENA)' (From SBS Drama ""아테나 : 전쟁의 여신"") MV",2010-12-20T02:37:08Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id413187205

#동방신기 #TVXQ! #아테나 #ATHENA #OST #Release #101220

TVXQ! Official
http://tvxq.smtown.com
http://www.youtube.com/tvxq
http://www.facebook.com/tvxq
http://www.instagram.com/tvxq.official
http://twitter.com/TVXQ

TVXQ! 동방신기 '아테나 (ATHENA)' (From SBS Drama ""아테나 : 전쟁의 여신"") MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/L3uCgtrZLEk/default.jpg,"['ATHENA', 'TVXQ!', 'Music Video']",10,1128030.0,6586.0,1031.0,PT3M38S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],kBfcWmt9JHM,S.M. THE BALLAD 에스엠 더 발라드 'Hot Times (시험하지 말기)' MV,2010-12-14T07:48:01Z,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/s-m-the-ballad-vol-1-ep/id407187470

S.M. THE BALLAD Official
http://www.smtown.com
http://www.youtube.com/SMTOWN
http://www.facebook.com/smtown
http://twitter.com/SMTOWNGLOBAL

S.M. THE BALLAD 에스엠 더 발라드 'Hot Times (시험하지 말기)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/kBfcWmt9JHM/default.jpg,"['뮤직비디오', '핫타임스', '핫타임즈', '핫타임', '너무 그리워', 'sm the ballad', '에스엠더발라드', 'miss you', 'hot times', '정모', 'jungmo', '규현', 'kyuhyun', '종현', 'jonghyun', '지노', 'jino', '에스엠 더 발라드']",10,3653668.0,78819.0,8464.0,PT5M12S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],mHjBPEsY_vQ,"TAEYEON 태연 '사랑해요 (I Love You)' (From SBS Drama ""아테나 : 전쟁의 여신"") MV",2010-12-10T08:04:00Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id412528265

#태연 #TAEYEON #사랑해요 #ILoveYou #ATHENA #OST #Release #101213

Girls' Generation Official
http://girlsgeneration.smtown.com
http://www.youtube.com/GIRLSGENERATION
http://www.facebook.com/girlsgeneration
http://twitter.com/girlsgeneration

TAEYEON 태연 '사랑해요 (I Love You)' (From SBS Drama ""아테나 : 전쟁의 여신"") MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/mHjBPEsY_vQ/default.jpg,"['I Love You', 'ATHENA OST', 'TAEYEON', 'Music Video', 'Girls` Generation', 'GG', 'SNSD', '少女時代']",10,3579823.0,31845.0,2094.0,PT3M26S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],LCjOqBZCWUc,S.M. THE BALLAD 에스엠 더 발라드 '너무 그리워 (Miss You)' MV,2010-11-29T08:31:56Z,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/s-m-the-ballad-vol-1-ep/id407187470

S.M. THE BALLAD Official
http://www.smtown.com
http://www.youtube.com/SMTOWN
http://www.facebook.com/smtown
http://twitter.com/SMTOWNGLOBAL

S.M. THE BALLAD 에스엠 더 발라드 '너무 그리워 (Miss You)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/LCjOqBZCWUc/default.jpg,"['S.M.', 'THE', 'BALLAD', 'Vol.1', '에스엠', '더', '발라드', '너무그리워', '뮤직비디오', 'MusicVideo', '에셈더발라드', 'SMTB', '너무', '그리워']",10,3084039.0,54168.0,5991.0,PT5M35S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],F4-SxcCO5d0,Girls' Generation 소녀시대 '훗 (Hoot)' MV,2010-10-28T02:06:10Z,"Girls' Generation’s 3rd mini album ""Hoot"" has been released. 
Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/id401601304

#소녀시대 #GIRLSGENERATION #SNSD #Hoot #훗 #Release #101025

Girls' Generation Official
http://girlsgeneration.smtown.com
http://www.youtube.com/GIRLSGENERATION
http://www.facebook.com/girlsgeneration
http://twitter.com/girlsgeneration

Girls' Generation 소녀시대 '훗 (Hoot)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/F4-SxcCO5d0/default.jpg,"[""Girls' Generation"", '소녀시대', '훗', 'Hoot', '뮤직비디오', 'MusicVideo', '소시', 'GG', 'SNSD', '少女時代', '태연', 'TAEYEON', '티파니', 'TIFFANY', '써니', 'SUNNY', '서현', 'SEOHYUN', '제시카', 'JESSICA', '유리', 'YURI', '윤아', 'YOONA', '효연', 'HYOYEON', '수영', 'SOOYOUNG', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', 'DANCE', 'KPOP']",10,53432969.0,297877.0,35620.0,PT4M14S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],skZxb5sBoiU,SHINee 샤이니 'Hello' MV,2010-10-04T10:27:20Z,"SHINee’s 2nd full length album repackage ""Hello"" has been released. 
Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/hello-the-2nd-album-repackage/id396649555

#SHINee #샤이니 #repackage #hello #release #100930

SHINee Official
http://shinee.smtown.com
http://www.youtube.com/shinee
http://www.facebook.com/shinee
http://www.instagram.com/shinee

SHINee 샤이니 'Hello' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/skZxb5sBoiU/default.jpg,"['Hello', '헬로', '헬로우', 'SHINee 샤이니', '민호', 'MINHO', '종현', 'JONGHYUN', '태민', 'TAEMIN', '키', 'KEY', '온유', 'ONEW', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', 'DANCE', 'KPOP']",10,82502154.0,663189.0,79141.0,PT3M59S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],hhBwPj7NpBk,BoA 보아 'Copy&Paste' MV,2010-09-28T03:32:43Z,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/copy-paste-the-6th-repackage/id403202174

#BoA #보아 #Copy_Paste #Release #100924

BoA Official
http://boa.smtown.com
http://www.youtube.com/boa
http://www.facebook.com/boa.smtown

BoA 보아 'Copy&Paste' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/hhBwPj7NpBk/default.jpg,"['BoA', '보아', 'COPY&PASTE', '뮤직비디오', 'MusicVideo', '카피앤페이스트', '카피', '페이스트', '패이스트', 'COPY', 'PASTE']",10,6849282.0,44521.0,4091.0,PT3M59S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],L7zvOa0pvJQ,"KANGTA 강타 '愛, 頻率' MV",2010-09-10T10:11:00Z,"KANGTA Official
http://kangta.smtown.com
http://www.youtube.com/smtown
http://www.facebook.com/smtown

KANGTA 강타 '愛, 頻率' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/L7zvOa0pvJQ/default.jpg,"['KANGTA 愛', '頻率 Music Video']",10,1204415.0,11057.0,2142.0,PT4M19S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],RXk9Th9gsjM,TRAX 트랙스 '오! 나의 여신님 (Oh! My Goddess)' MV,2010-09-02T02:44:50Z,"Listen and download on iTunes & Apple Music
http://itunes.apple.com/us/album/id391731386

TRAX Official
http://trax.smtown.com
http://www.youtube.com/smtown
http://www.facebook.com/smtown

TRAX 트랙스 '오! 나의 여신님 (Oh! My Goddess)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/RXk9Th9gsjM/default.jpg,"['TRAX', '트랙스', '오', '나의', '여신님', '뮤직비디오', 'Music', 'Video', '트렉스']",10,1949301.0,25595.0,3525.0,PT3M18S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],vz7Gstx5ogk,BoA 보아 'Hurricane Venus' MV,2010-08-08T13:57:37Z,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/hurricane-venus/id386320316

#BoA #보아 #HurricaneVenus #Release #100805

BoA Official
http://boa.smtown.com
http://www.youtube.com/boa
http://www.facebook.com/boa.smtown

BoA 보아 'Hurricane Venus' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/vz7Gstx5ogk/default.jpg,"['BoA', '보아', 'HURRICANE', 'VENUS', '뮤직비디오', 'MusicVideo', '허리케인', '비너스']",10,9489032.0,69266.0,6725.0,PT3M15S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],B0Xsa-2sTLA,BoA 보아 'Game' MV,2010-07-26T07:03:32Z,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/hurricane-venus/id386320316

#BoA #보아 #HurricaneVenus #Game #Release #100805

BoA Official
http://boa.smtown.com
http://www.youtube.com/boa
http://www.facebook.com/boa.smtown

BoA 보아 'Game' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/B0Xsa-2sTLA/default.jpg,"['BoA', '보아', 'GAME', '뮤직비디오', 'MusicVideo', '게임']",10,2388828.0,12168.0,2048.0,PT4M14S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],Dww9UjJ4Dt8,SHINee 샤이니 'Lucifer' MV,2010-07-20T05:17:01Z,"SHINee’s 2nd full length album ""Lucifer"" has been released. 
Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
http://itunes.apple.com/us/album/the-2nd-album-lucifer/id383063258

#SHINee #샤이니 #Lucifer #루시퍼 #Release #100719

SHINee Official
http://www.youtube.com/shinee
http://www.facebook.com/shinee
http://www.instagram.com/shinee
https://twitter.com/SHINee

SHINee 샤이니 'Lucifer' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/Dww9UjJ4Dt8/default.jpg,"['LUCIFER', '루시퍼', 'SHINee 샤이니', '민호', 'MINHO', '종현', 'JONGHYUN', '태민', 'TAEMIN', '키', 'KEY', '온유', 'ONEW', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', 'DANCE', 'KPOP']",10,126983283.0,973193.0,127917.0,PT3M59S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],SnMoDDbEccE,SUPER JUNIOR 슈퍼주니어 '너 같은 사람 또 없어 (No Other)' MV,2010-07-07T08:11:57Z,"SUPER JUNIOR’s 4th Album Repackage has been released.
Listen and download on iTunes & Apple Music, Spotify, and Google Play Music
https://itunes.apple.com/us/album/the-4th-album-%EB%AF%B8%EC%9D%B8%EC%95%84-bonamana-repackaged/854891183

SUPER JUNIOR Official
http://www.youtube.com/superjunior
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
https://twitter.com/sjofficial

#SUPERJUNIOR #4thAlbum #Repackage #release #100628
SUPER JUNIOR 슈퍼주니어 '너 같은 사람 또 없어 (No Other)' MV ℗ S.M.Entertainment",https://i.ytimg.com/vi/SnMoDDbEccE/default.jpg,"['너 같은 사람 또 없어', 'No Other', 'SuperJunior', '슈퍼주니어', '성민', 'SUNGMIN', '려욱', 'RYEOWOOK', '희철', 'HEECHUL', '시원', 'SIWON', '예성', 'YESUNG', '규현', 'KYUHYUN', '동해', 'DONGHAE', '은혁', 'EUNHYUK', '신동', 'SHINDONG', '이특', 'LEETEUK', 'SJ', 'SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠', 'DANCE', 'KPOP']",10,114643512.0,836449.0,111883.0,PT4M21S
